modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'rbf'}",7,168,227647740275611.7,0.9647708876709324,1.1620279558511404,1.4806723410803588,-0.4911759423192827,0.090266544195502
SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",7,168,198081129135588.84,1.0443608724834137,1.272116144841522,1.7543802296375717,-0.891114966416592,0.122663137850714
SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'rbf'}",7,168,227676694428742.0,0.9644607587182604,1.1616759002606298,1.4794875286148346,-0.4892820964611362,0.0900261210462883
SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",7,168,197830407742896.1,1.0288607445641265,1.2514207236957469,1.7024901374050951,-0.8320231776744959,0.1092676360640221
SVR,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'rbf'}",7,168,228489868557378.4,0.964581468891089,1.1618565787831905,1.4795418675118084,-0.488033910928315,0.0897589602519287
SVR,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'linear'}",7,168,197814350676241.8,1.0140285930938036,1.231585512791478,1.6532932216962186,-0.7756348445021262,0.1012039194543205
SVR,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'rbf'}",7,168,203452072636176.6,0.9371350332408658,1.1314939980938388,1.4109436833898918,-0.4862849424933723,0.1073643069354203
SVR,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'linear'}",7,168,198081129135588.84,1.0443608724834137,1.272116144841522,1.7543802296375717,-0.891114966416592,0.122663137850714
SVR,"{'C': 1.0, 'epsilon': 0.1, 'kernel': 'rbf'}",7,168,203876771893839.03,0.9366097819370154,1.130695027704438,1.4091694404985284,-0.4835215036585986,0.1077362226693167
SVR,"{'C': 1.0, 'epsilon': 0.1, 'kernel': 'linear'}",7,168,197830407742896.1,1.0288607445641265,1.2514207236957469,1.7024901374050951,-0.8320231776744959,0.1092676360640221
SVR,"{'C': 1.0, 'epsilon': 0.2, 'kernel': 'rbf'}",7,168,204550181814259.47,0.936310940846196,1.1299610824471915,1.4074219633170886,-0.4805879885461147,0.1077383324905427
SVR,"{'C': 1.0, 'epsilon': 0.2, 'kernel': 'linear'}",7,168,197814350676241.8,1.0140285930938036,1.231585512791478,1.6532932216962186,-0.7756348445021262,0.1012039194543205
SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'rbf'}",7,168,202219428562402.8,0.9418025790235345,1.1381508163961276,1.4250442754680215,-0.510023050991493,0.10569652494924539
SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'linear'}",7,168,198081129135588.84,1.0443608724834135,1.2721161448415221,1.7543802296375715,-0.891114966416592,0.12266313785071403
SVR,"{'C': 10, 'epsilon': 0.1, 'kernel': 'rbf'}",7,168,202777122783705.7,0.940977089323205,1.1367853813151327,1.4218925614705433,-0.5057032300053655,0.1051718184336474
SVR,"{'C': 10, 'epsilon': 0.1, 'kernel': 'linear'}",7,168,197830407742896.06,1.0288607445641265,1.2514207236957469,1.7024901374050951,-0.8320231776744959,0.10926763606402219
SVR,"{'C': 10, 'epsilon': 0.2, 'kernel': 'rbf'}",7,168,203648242381984.72,0.9402700153442283,1.1355221612264168,1.4188912658615827,-0.5013956330047286,0.10509645278774499
SVR,"{'C': 10, 'epsilon': 0.2, 'kernel': 'linear'}",7,168,197814350676241.8,1.0140285930938036,1.2315855127914779,1.6532932216962186,-0.7756348445021262,0.10120391945432058
